SessionID,CustomerID,FirstName,LastName,CustomerSegment,Sofa_Color,Pillow_Size,SessionDate,Year,Month,DayOfWeek,Genre,Title,Is_Trending,Episodes_Watched,Watch_Next_Episode,User_Country,User_Age
SESS-07936,USER-0266,Daniel,Jackson,New Subscriber,Blue,Standard,2024-01-22,2024,1,Monday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,45
SESS-07937,USER-0172,Amanda,Martin,Regular User,Red,Queen,2024-09-13,2024,9,Friday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,59
SESS-07938,USER-0093,Daniel,Jackson,Family Account,Blue,King,2024-06-02,2024,6,Sunday,Family,Holiday Heist,No,3,No,USA,60
SESS-07939,USER-0286,Matthew,Thompson,Regular User,Blue,Queen,2024-11-12,2024,11,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,27
SESS-07940,USER-0078,Amanda,White,Regular User,Grey,King,2024-03-29,2024,3,Friday,Horror,Don't Look Back,No,1,No,USA,32
SESS-07941,USER-0167,Daniel,Jackson,Regular User,Blue,Standard,2024-12-24,2024,12,Tuesday,Comedy,Just Kidding,No,1,No,USA,49
SESS-07942,USER-0082,Amanda,Martin,New Subscriber,Blue,King,2024-09-19,2024,9,Thursday,Drama,Crossroads,Yes,1,Yes,USA,20
SESS-07943,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-11-11,2024,11,Monday,Sci-Fi,Dimension Drift,No,1,Yes,USA,41
SESS-07944,USER-0210,Sarah,White,Regular User,Black,Standard,2024-11-20,2024,11,Wednesday,Drama,The Inheritance,Yes,1,No,USA,27
SESS-07945,USER-0268,Sarah,Harris,Regular User,Red,Standard,2024-08-04,2024,8,Sunday,Comedy,Weekend Getaway,No,1,No,USA,61
SESS-07946,USER-0053,Jessica,Harris,Regular User,Blue,King,2024-12-22,2024,12,Sunday,Horror,Echoes of Fear,No,2,No,USA,47
SESS-07947,USER-0256,Joshua,Jackson,Regular User,Blue,King,2024-06-13,2024,6,Thursday,Sci-Fi,The Omega Protocol,No,1,No,USA,58
SESS-07948,USER-0052,Matthew,Anderson,Regular User,Beige,Queen,2024-03-14,2024,3,Thursday,Family,Holiday Heist,No,1,No,USA,50
SESS-07949,USER-0005,Joshua,Jackson,Regular User,Grey,Standard,2024-05-23,2024,5,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,62
SESS-07950,USER-0090,Amanda,Thompson,Family Account,Grey,King,2024-09-11,2024,9,Wednesday,Comedy,The Misfit,No,1,No,United States,42
SESS-07951,USER-0063,Ashley,White,New Subscriber,Black,Standard,2024-08-05,2024,8,Monday,Comedy,The Misfit,No,1,No,USA,56
SESS-07952,USER-0243,Amanda,Taylor,Regular User,Blue,Standard,2024-04-13,2024,4,Saturday,Drama,The Inheritance,No,2,Yes,USA,56
SESS-07953,USER-0017,Matthew,Jackson,Regular User,Grey,Queen,2024-07-23,2024,7,Tuesday,Comedy,Laugh Track,No,1,No,USA,42
SESS-07954,USER-0043,Chris,Jackson,New Subscriber,Blue,Queen,2024-04-25,2024,4,Thursday,Comedy,Just Kidding,No,1,Yes,USA,55
SESS-07955,USER-0144,Ashley,White,New Subscriber,Black,Queen,2024-01-28,2024,1,Sunday,Comedy,Weekend Getaway,No,2,Yes,USA,29
SESS-07956,USER-0239,Daniel,Harris,New Subscriber,Black,Standard,2024-07-20,2024,7,Saturday,Drama,Last Hope,Yes,2,Yes,USA,21
SESS-07957,USER-0054,Chris,Taylor,Regular User,Black,King,2024-07-26,2024,7,Friday,Family,Adventures of Sparky,No,1,No,USA,45
SESS-07958,USER-0039,Sarah,Anderson,Regular User,Blue,Standard,2024-06-09,2024,6,Sunday,Horror,Echoes of Fear,No,2,No,USA,37
SESS-07959,USER-0020,Amanda,Jackson,Regular User,Black,King,2024-09-22,2024,9,Sunday,Horror,Echoes of Fear,No,2,No,USA,27
SESS-07960,USER-0239,Daniel,Harris,New Subscriber,Black,Standard,2024-05-08,2024,5,Wednesday,Comedy,Weekend Getaway,No,1,No,USA,48
SESS-07961,USER-0295,Joshua,Martin,Family Account,Black,Standard,2024-05-29,2024,5,Wednesday,Family,Adventures of Sparky,No,1,No,United States,36
SESS-07962,USER-0103,Sarah,Harris,Regular User,Blue,King,2024-08-07,2024,8,Wednesday,Sci-Fi,The Omega Protocol,No,1,No,USA,19
SESS-07963,USER-0098,Daniel,Anderson,Regular User,,Queen,2024-07-28,2024,7,Sunday,Sci-Fi,Galaxy Runners,No,2,No,USA,21
SESS-07964,USER-0138,Chris,Jackson,Regular User,Blue,Queen,2024-04-24,2024,4,Wednesday,Sci-Fi,Chronos,Yes,1,No,USA,32
SESS-07965,USER-0067,Daniel,Harris,Regular User,Blue,Standard,2024-08-10,2024,8,Saturday,Family,The Magical Treehouse,No,1,No,USA,55
SESS-07966,USER-0215,Daniel,Jackson,Family Account,Grey,Standard,2024-04-03,2024,4,Wednesday,Sci-Fi,The Omega Protocol,No,1,No,USA,50
SESS-07967,USER-0214,Ashley,Martin,New Subscriber,Grey,Queen,2024-04-14,2024,4,Sunday,Family,Adventures of Sparky,No,3,No,USA,35
SESS-07968,USER-0084,Chris,Harris,New Subscriber,Black,Queen,2024-08-09,2024,8,Friday,Sci-Fi,The Omega Protocol,No,1,No,USA,57
SESS-07969,USER-0107,Joshua,Harris,Regular User,Black,Queen,2024-06-19,2024,6,Wednesday,Drama,City Lights,No,1,No,USA,49
SESS-07970,USER-0086,Amanda,Anderson,Regular User,Black,King,2024-08-22,2024,8,Thursday,Comedy,Weekend Getaway,No,1,No,USA,49
SESS-07971,USER-0020,Amanda,Jackson,Regular User,Black,King,2024-09-05,2024,9,Thursday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,30
SESS-07972,USER-0024,Sarah,Harris,Regular User,Red,Standard,2024-10-16,2024,10,Wednesday,Sci-Fi,Dimension Drift,No,1,No,USA,33
SESS-07973,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-12-29,2024,12,Sunday,Drama,City Lights,No,2,No,USA,50
SESS-07974,USER-0137,Jessica,Anderson,New Subscriber,Red,Standard,2024-05-25,2024,5,Saturday,Drama,Crossroads,No,3,Yes,USA,51
SESS-07975,USER-0221,Amanda,Taylor,Regular User,Grey,Standard,2024-06-01,2024,6,Saturday,Drama,City Lights,No,3,No,USA,31
SESS-07976,USER-0124,Daniel,Martin,New Subscriber,Black,King,2024-04-03,2024,4,Wednesday,Comedy,Weekend Getaway,No,1,No,USA,64
SESS-07977,USER-0280,Chris,Harris,New Subscriber,Black,Queen,2024-08-30,2024,8,Friday,Horror,Don't Look Back,Yes,1,No,USA,19
SESS-07978,USER-0162,Matthew,Jackson,Regular User,Grey,Queen,2024-11-14,2024,11,Thursday,Family,Adventures of Sparky,No,1,No,USA,30
SESS-07979,USER-0243,Amanda,Taylor,Regular User,Blue,Standard,2024-01-22,2024,1,Monday,Horror,Don't Look Back,No,1,Yes,USA,46
SESS-07980,USER-0284,Daniel,White,Regular User,Grey,Standard,2024-08-22,2024,8,Thursday,Comedy,Just Kidding,No,1,No,USA,60
SESS-07981,USER-0237,Matthew,Taylor,Family Account,Beige,King,2024-03-20,2024,3,Wednesday,Family,Holiday Heist,No,1,No,USA,59
SESS-07982,USER-0078,Amanda,White,Regular User,Grey,King,2024-01-01,2024,1,Monday,Drama,City Lights,Yes,1,Yes,USA,51
SESS-07983,USER-0207,Joshua,Thomas,New Subscriber,Red,Queen,2024-05-29,2024,5,Wednesday,Sci-Fi,Dimension Drift,No,1,No,USA,34
SESS-07984,USER-0067,Daniel,Harris,Regular User,Blue,Standard,2024-09-26,2024,9,Thursday,Drama,City Lights,No,1,No,USA,20
SESS-07985,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-07-29,2024,7,Monday,Drama,The Inheritance,No,1,No,USA,47
SESS-07986,USER-0268,Sarah,Harris,regular user,Red,Standard,2024-01-05,2024,1,Friday,Sci-Fi,Chronos,Yes,2,Yes,USA,21
SESS-07987,USER-0273,Amanda,Taylor,New Subscriber,Grey,King,2024-10-08,2024,10,Tuesday,Comedy,Just Kidding,No,1,No,USA,48
SESS-07988,USER-0297,Chris,Martin,New Subscriber,Black,King,2024-08-01,2024,8,Thursday,Comedy,Weekend Getaway,No,1,Yes,USA,22
SESS-07989,USER-0154,Daniel,Harris,New Subscriber,Black,Standard,2024-08-03,2024,8,Saturday,Horror,Don't Look Back,No,2,No,USA,19
SESS-07990,USER-0027,Amanda,White,Family Account,Red,King,2024-09-09,2024,9,Monday,Family,Adventures of Sparky,No,1,Yes,USA,21
SESS-07991,USER-0240,Chris,Taylor,New Subscriber,Blue,Queen,2024-12-05,2024,12,Thursday,Comedy,Just Kidding,No,1,No,USA,61
SESS-07992,USER-0081,Chris,White,New Subscriber,Black,Standard,2024-12-22,2024,12,Sunday,Drama,Last Hope,No,2,No,USA,55
SESS-07993,USER-0024,Sarah,Harris,Regular User,Red,Standard,2024-10-23,2024,10,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,44
SESS-07994,USER-0229,Joshua,Thomas,Regular User,Black,Queen,2024-12-30,2024,12,Monday,Horror,Don't Look Back,No,1,Yes,USA,44
SESS-07995,USER-0174,Joshua,Martin,Regular User,Black,Standard,2024-02-06,2024,2,Tuesday,Drama,The Inheritance,No,1,No,United States,32
SESS-07996,USER-0112,Matthew,Martin,New Subscriber,Beige,King,2024-09-06,2024,9,Friday,Comedy,The Misfit,No,1,No,USA,56
SESS-07997,USER-0220,Sarah,Thompson,Family Account,Beige,Standard,2024-01-21,2024,1,Sunday,Family,The Magical Treehouse,No,2,No,USA,55
SESS-07998,USER-0154,Daniel,Harris,New Subscriber,Black,Standard,2024-03-12,2024,3,Tuesday,Comedy,The Misfit,Yes,1,Yes,USA,31
SESS-07999,USER-0266,Daniel,Jackson,New Subscriber,Blue,Standard,2024-11-09,2024,11,Saturday,Drama,The Inheritance,No,3,No,USA,35
SESS-08000,USER-0009,Joshua,Taylor,Regular User,Grey,King,2024-09-08,2024,9,Sunday,Sci-Fi,Dimension Drift,No,3,No,USA,46
SESS-08001,USER-0298,Matthew,Thomas,Family Account,Beige,Queen,2024-10-19,2024,10,Saturday,Comedy,The Misfit,No,2,No,USA,24
SESS-08002,USER-0052,Matthew,Anderson,Regular User,Beige,Queen,2024-09-29,2024,9,Sunday,Sci-Fi,Galaxy Runners,Yes,3,Yes,USA,55
SESS-08003,USER-0271,Matthew,Harris,Regular User,Beige,Standard,2024-12-03,2024,12,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,41
SESS-08004,USER-0087,Ashley,Thompson,New Subscriber,Red,Standard,2024-08-05,2024,8,Monday,Comedy,The Misfit,No,1,No,USA,55
SESS-08005,USER-0246,Chris,Harris,Family Account,Beige,Standard,2024-10-19,2024,10,Saturday,Family,The Magical Treehouse,No,3,No,USA,23
SESS-08006,USER-0230,Chris,Harris,New Subscriber,Black,Standard,2024-04-23,2024,4,Tuesday,Horror,The Shadow in the Corner,No,1,No,USA,37
SESS-08007,USER-0230,Chris,Harris,New Subscriber,Black,Standard,2024-08-14,2024,8,Wednesday,Sci-Fi,Dimension Drift,No,1,Yes,USA,59
SESS-08008,USER-0273,Amanda,Taylor,New Subscriber,Grey,King,2024-10-08,2024,10,Tuesday,Drama,The Inheritance,Yes,1,Yes,USA,53
SESS-08009,USER-0175,Amanda,Anderson,Regular User,Beige,King,2024-05-18,2024,5,Saturday,Comedy,Just Kidding,Yes,2,Yes,United States,27
SESS-08010,USER-0212,Jessica,Thompson,Family Account,Grey,Queen,2024-10-26,2024,10,Saturday,Family,Holiday Heist,No,2,No,USA,39
SESS-08011,USER-0040,Matthew,Martin,Regular User,Grey,Queen,2024-04-14,2024,4,Sunday,Sci-Fi,The Omega Protocol,Yes,3,Yes,USA,50
SESS-08012,USER-0206,Amanda,Thompson,New Subscriber,Blue,Standard,2024-07-04,2024,7,Thursday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,40
SESS-08013,USER-0129,Jessica,Anderson,Family Account,Black,King,2024-04-18,2024,4,Thursday,Family,The Magical Treehouse,No,1,No,USA,63
SESS-08014,USER-0082,Amanda,Martin,New Subscriber,Blue,King,2024-11-22,2024,11,Friday,Family,Holiday Heist,No,1,No,USA,58
SESS-08015,USER-0158,Matthew,Anderson,New Subscriber,Red,Queen,2024-01-05,2024,1,Friday,Drama,Last Hope,Yes,2,Yes,USA,59
SESS-08016,USER-0280,Chris,Harris,New Subscriber,Black,Queen,2024-06-05,2024,6,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,21
SESS-08017,USER-0135,Chris,Anderson,Family Account,Blue,Standard,2024-02-24,2024,2,Saturday,Comedy,Weekend Getaway,No,4,No,USA,38
SESS-08018,USER-0056,Daniel,Harris,New Subscriber,Black,King,2024-10-01,2024,10,Tuesday,Drama,City Lights,No,1,No,USA,30
SESS-08019,USER-0121,Joshua,Martin,Regular User,Black,King,2024-03-12,2024,3,Tuesday,Sci-Fi,The Omega Protocol,No,1,No,USA,59
SESS-08020,USER-0053,Jessica,Harris,Regular User,,King,2024-11-08,2024,11,Friday,Sci-Fi,Chronos,Yes,2,Yes,USA,30
SESS-08021,USER-0169,Sarah,Taylor,Regular User,Red,Queen,2024-05-17,2024,5,Friday,Sci-Fi,Dimension Drift,No,1,No,USA,29
SESS-08022,USER-0022,Matthew,Thompson,Regular User,Black,King,2024-09-25,2024,9,Wednesday,Family,Adventures of Sparky,No,1,No,USA,41
SESS-08023,USER-0250,Chris,White,New Subscriber,Blue,Queen,2024-05-14,2024,5,Tuesday,Drama,The Inheritance,No,1,Yes,USA,52
SESS-08024,USER-0195,Chris,Thompson,New Subscriber,Grey,King,2024-02-25,2024,2,Sunday,Comedy,The Misfit,No,3,No,USA,36
SESS-08025,USER-0195,Chris,Thompson,New Subscriber,Grey,King,2024-12-12,2024,12,Thursday,Drama,City Lights,No,1,No,USA,26
SESS-08026,USER-0013,Joshua,White,Regular User,Black,Queen,2024-10-02,2024,10,Wednesday,Drama,City Lights,Yes,1,Yes,USA,30
SESS-08027,USER-0037,Matthew,Anderson,Regular User,Grey,Standard,2024-02-26,2024,2,Monday,Sci-Fi,Galaxy Runners,No,2,Yes,USA,39
SESS-08028,USER-0096,Sarah,Jackson,Family Account,Grey,Queen,2024-05-31,2024,5,Friday,Comedy,Weekend Getaway,No,1,No,United States,57
SESS-08029,USER-0153,Chris,White,New Subscriber,Blue,King,2024-02-10,2024,2,Saturday,Drama,Last Hope,Yes,2,Yes,USA,53
SESS-08030,USER-0177,Matthew,Jackson,Family Account,Beige,Queen,2024-09-04,2024,9,Wednesday,Family,Holiday Heist,No,1,No,USA,45
SESS-08031,USER-0145,Joshua,Taylor,Family Account,,King,2024-06-26,2024,6,Wednesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,58
SESS-08032,USER-0177,Matthew,Jackson,Family Account,Beige,Queen,2024-10-14,2024,10,Monday,Comedy,Weekend Getaway,No,1,No,USA,24
SESS-08033,USER-0256,Joshua,Jackson,Regular User,Blue,King,2024-07-16,2024,7,Tuesday,Horror,Don't Look Back,No,1,No,USA,47
SESS-08034,USER-0116,Joshua,Thomas,New Subscriber,Black,Standard,2024-06-04,2024,6,Tuesday,Sci-Fi,Chronos,No,1,No,USA,48
SESS-08035,USER-0229,Joshua,Thomas,Regular User,Black,Queen,2024-04-30,2024,4,Tuesday,Drama,City Lights,Yes,1,Yes,USA,28
SESS-08036,USER-0294,Daniel,Thompson,Regular User,Grey,King,2024-08-13,2024,8,Tuesday,Comedy,The Misfit,No,1,No,United States,47
SESS-08037,USER-0189,Ashley,Taylor,Regular User,Blue,Queen,2024-05-07,2024,5,Tuesday,Drama,The Inheritance,No,1,No,USA,32
SESS-08038,USER-0167,Daniel,Jackson,Regular User,Blue,Standard,2024-04-12,2024,4,Friday,Drama,Last Hope,No,1,No,USA,30
SESS-08039,USER-0139,Ashley,Thomas,New Subscriber,Black,King,2024-12-09,2024,12,Monday,Comedy,Weekend Getaway,No,1,No,USA,52
SESS-08040,USER-0130,Daniel,Thomas,New Subscriber,Blue,King,2024-04-21,2024,4,Sunday,Sci-Fi,Dimension Drift,No,3,No,USA,52
SESS-08041,USER-0044,Sarah,Thomas,Regular User,Beige,Standard,2024-10-17,2024,10,Thursday,Sci-Fi,The Omega Protocol,No,1,No,USA,37
SESS-08042,USER-0239,Daniel,Harris,New Subscriber,Black,Standard,2024-11-20,2024,11,Wednesday,Drama,City Lights,Yes,2,Yes,USA,60
SESS-08043,USER-0024,Sarah,Harris,Regular User,Red,Standard,2024-05-13,2024,5,Monday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,40
SESS-08044,USER-0290,Daniel,Thomas,Regular User,Grey,Queen,2024-11-23,2024,11,Saturday,Drama,Last Hope,Yes,3,Yes,USA,54
SESS-08045,USER-0063,Ashley,White,New Subscriber,Black,Standard,2024-05-14,2024,5,Tuesday,Sci-Fi,Galaxy Runners,No,1,No,USA,37
SESS-08046,USER-0016,Daniel,Jackson,Regular User,Beige,Queen,2024-02-19,2024,2,Monday,Drama,The Inheritance,No,2,No,USA,36
SESS-08047,USER-0183,Joshua,Anderson,New Subscriber,Blue,King,2024-11-09,2024,11,Saturday,Drama,City Lights,Yes,2,Yes,USA,61
SESS-08048,USER-0248,Sarah,Anderson,Regular User,,King,2024-12-21,2024,12,Saturday,Family,The Magical Treehouse,No,6,No,USA,35
SESS-08049,USER-0045,Joshua,Thompson,New Subscriber,Black,Standard,2024-07-24,2024,7,Wednesday,Comedy,The Misfit,No,1,No,USA,21
SESS-08050,USER-0273,Amanda,Taylor,New Subscriber,Grey,King,2024-06-16,2024,6,Sunday,Comedy,The Misfit,No,3,No,USA,25
SESS-08051,USER-0237,Matthew,Taylor,Family Account,Beige,King,2024-07-12,2024,7,Friday,Comedy,Laugh Track,No,1,No,USA,63
SESS-08052,USER-0012,Ashley,Martin,New Subscriber,Black,Queen,2024-09-20,2024,9,Friday,Comedy,Weekend Getaway,No,1,No,USA,47
SESS-08053,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-12-29,2024,12,Sunday,Family,Adventures of Sparky,No,6,No,USA,37
SESS-08054,USER-0257,Sarah,Thomas,Regular User,Black,Queen,2024-06-01,2024,6,Saturday,Horror,Echoes of Fear,No,3,No,USA,25
SESS-08055,USER-0062,Jessica,Harris,Regular User,Black,King,2024-04-29,2024,4,Monday,Family,Holiday Heist,No,1,No,USA,22
SESS-08056,USER-0171,Ashley,Thomas,Regular User,Grey,Queen,2024-02-25,2024,2,Sunday,Horror,Echoes of Fear,Yes,3,Yes,USA,58
SESS-08057,USER-0063,Ashley,White,New Subscriber,Black,Standard,2024-09-18,2024,9,Wednesday,Sci-Fi,Dimension Drift,No,1,Yes,USA,51
SESS-08058,USER-0268,Sarah,Harris,Regular User,Red,Standard,2024-07-02,2024,7,Tuesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,57
SESS-08059,USER-0093,Daniel,Jackson,Family Account,Blue,King,2024-05-16,2024,5,Thursday,Family,The Magical Treehouse,No,1,No,USA,24
SESS-08060,USER-0146,Chris,Jackson,New Subscriber,Blue,King,2024-12-09,2024,12,Monday,Horror,The Shadow in the Corner,Yes,1,Yes,USA,39
SESS-08061,USER-0237,Matthew,Taylor,Family Account,Beige,King,2024-02-22,2024,2,Thursday,Family,The Magical Treehouse,No,1,No,USA,26
SESS-08062,USER-0040,Matthew,Martin,regular user,Grey,Queen,2024-03-06,2024,3,Wednesday,Drama,Crossroads,No,1,No,USA,28
SESS-08063,USER-0138,Chris,Jackson,Regular User,Blue,Queen,2024-03-01,2024,3,Friday,Horror,Echoes of Fear,No,1,No,USA,29
SESS-08064,USER-0268,Sarah,Harris,Regular User,Red,Standard,2024-02-27,2024,2,Tuesday,Comedy,Weekend Getaway,No,1,No,USA,25
SESS-08065,USER-0243,Amanda,Taylor,Regular User,Blue,Standard,2024-04-13,2024,4,Saturday,Drama,Last Hope,No,3,No,USA,49
SESS-08066,USER-0161,Joshua,Thompson,Regular User,Red,Queen,2024-02-22,2024,2,Thursday,Comedy,Weekend Getaway,No,1,No,USA,34
SESS-08067,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-12-22,2024,12,Sunday,Sci-Fi,The Omega Protocol,Yes,2,Yes,USA,43
SESS-08068,USER-0151,Joshua,Taylor,Regular User,Blue,Standard,2024-12-17,2024,12,Tuesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,50
SESS-08069,USER-0195,Chris,Thompson,New Subscriber,Grey,King,2024-06-17,2024,6,Monday,Horror,Don't Look Back,Yes,1,Yes,United States,43
SESS-08070,USER-0226,Sarah,Martin,New Subscriber,Blue,King,2024-08-22,2024,8,Thursday,Comedy,Just Kidding,No,1,No,USA,39
SESS-08071,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-11-24,2024,11,Sunday,Sci-Fi,Dimension Drift,Yes,4,Yes,USA,20
SESS-08072,USER-0002,Joshua,Thompson,Family Account,Red,Queen,2024-07-19,2024,7,Friday,Family,The Magical Treehouse,No,1,No,USA,48
SESS-08073,USER-0293,Daniel,Thomas,Family Account,Blue,Standard,2024-12-30,2024,12,Monday,Family,Holiday Heist,No,4,No,USA,31
SESS-08074,USER-0009,Joshua,Taylor,Regular User,Grey,King,2024-11-01,2024,11,Friday,Drama,City Lights,No,2,No,USA,35
SESS-08075,USER-0107,Joshua,Harris,Regular User,Black,Queen,2024-07-10,2024,7,Wednesday,Horror,Don't Look Back,No,1,No,USA,51
SESS-08076,USER-0088,Jessica,Jackson,New Subscriber,Black,King,2024-06-19,2024,6,Wednesday,Family,Holiday Heist,No,1,No,USA,57
SESS-08077,USER-0268,Sarah,Harris,Regular User,Red,Standard,2024-09-11,2024,9,Wednesday,Sci-Fi,Galaxy Runners,No,1,Yes,USA,34
SESS-08078,USER-0035,Ashley,Anderson,New Subscriber,Red,Queen,2024-03-13,2024,3,Wednesday,Sci-Fi,Chronos,No,1,No,USA,58
SESS-08079,USER-0160,Joshua,Harris,New Subscriber,Black,Queen,2024-02-22,2024,2,Thursday,Comedy,Weekend Getaway,No,1,No,USA,29
SESS-08080,USER-0196,Chris,Thompson,Regular User,Blue,Standard,2024-11-13,2024,11,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,56
SESS-08081,USER-0107,Joshua,Harris,Regular User,Black,Queen,2024-01-16,2024,1,Tuesday,Comedy,Weekend Getaway,No,2,No,USA,50
SESS-08082,USER-0061,Joshua,Taylor,Family Account,Blue,King,2024-12-19,2024,12,Thursday,Family,Adventures of Sparky,No,4,No,USA,49
SESS-08083,USER-0067,Daniel,Harris,Regular User,Blue,Standard,2024-03-15,2024,3,Friday,Horror,Echoes of Fear,No,1,No,USA,38
SESS-08084,USER-0132,Jessica,Jackson,Regular User,Blue,Queen,2024-09-04,2024,9,Wednesday,Drama,Last Hope,No,1,No,USA,31
SESS-08085,USER-0050,Sarah,Taylor,Family Account,Beige,Queen,2024-02-06,2024,2,Tuesday,Comedy,Weekend Getaway,Yes,2,Yes,USA,19
SESS-08086,USER-0201,Chris,Martin,Regular User,Blue,Queen,2024-01-23,2024,1,Tuesday,Sci-Fi,The Omega Protocol,No,2,No,USA,24
SESS-08087,USER-0036,Sarah,Harris,Regular User,Blue,Queen,2024-08-10,2024,8,Saturday,Sci-Fi,Dimension Drift,No,2,No,USA,32
SESS-08088,USER-0067,Daniel,Harris,Regular User,Blue,Standard,2024-05-22,2024,5,Wednesday,Family,The Magical Treehouse,No,1,No,USA,48
SESS-08089,USER-0208,Jessica,White,Regular User,Red,Standard,2024-08-31,2024,8,Saturday,Sci-Fi,The Omega Protocol,No,2,No,USA,45
SESS-08090,USER-0220,Sarah,Thompson,Family Account,Beige,Standard,2024-10-10,2024,10,Thursday,Drama,The Inheritance,Yes,1,Yes,USA,58
SESS-08091,USER-0196,Chris,Thompson,Regular User,Blue,Standard,2024-03-25,2024,3,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,25
SESS-08092,USER-0215,Daniel,Jackson,Family Account,Grey,Standard,2024-04-05,2024,4,Friday,Sci-Fi,Dimension Drift,No,1,Yes,USA,24
SESS-08093,USER-0115,Joshua,Anderson,New Subscriber,Red,King,2024-10-13,2024,10,Sunday,Sci-Fi,The Omega Protocol,No,3,Yes,USA,53
SESS-08094,USER-0076,Amanda,Anderson,Regular User,Red,Queen,2024-06-05,2024,6,Wednesday,Family,Adventures of Sparky,No,1,No,USA,27
SESS-08095,USER-0256,Joshua,Jackson,Regular User,Blue,King,2024-09-11,2024,9,Wednesday,Sci-Fi,The Omega Protocol,No,1,No,USA,56
SESS-08096,USER-0276,Matthew,Thompson,Family Account,Beige,Standard,2024-10-10,2024,10,Thursday,Comedy,Just Kidding,No,1,No,USA,64
SESS-08097,USER-0258,Jessica,Jackson,Family Account,Black,Queen,2024-06-04,2024,6,Tuesday,Drama,City Lights,No,1,No,USA,47
SESS-08098,USER-0192,Matthew,Anderson,Family Account,Blue,Queen,2024-03-01,2024,3,Friday,Family,Adventures of Sparky,No,1,No,USA,62
SESS-08099,USER-0283,Daniel,Harris,New Subscriber,Red,King,2024-02-22,2024,2,Thursday,Horror,The Shadow in the Corner,No,2,No,USA,57
SESS-08100,USER-0033,Ashley,Harris,New Subscriber,Black,King,2024-03-27,2024,3,Wednesday,Drama,Crossroads,No,1,No,USA,58
SESS-08101,USER-0085,Ashley,Anderson,Regular User,Beige,Standard,2024-10-25,2024,10,Friday,Drama,The Inheritance,Yes,1,Yes,USA,58
SESS-08102,USER-0216,Ashley,Thomas,Regular User,Black,Queen,2024-02-25,2024,2,Sunday,Drama,Crossroads,Yes,3,Yes,USA,22
SESS-08103,USER-0005,Joshua,Jackson,Regular User,Grey,Standard,2024-06-25,2024,6,Tuesday,Sci-Fi,Galaxy Runners,No,1,No,USA,38
SESS-08104,USER-0170,Matthew,Jackson,Regular User,Black,Standard,2024-12-08,2024,12,Sunday,Sci-Fi,The Omega Protocol,No,2,No,USA,23
SESS-08105,USER-0113,Chris,Martin,Regular User,Blue,Queen,2024-05-29,2024,5,Wednesday,Drama,The Inheritance,No,1,No,USA,33
SESS-08106,USER-0210,Sarah,White,Regular User,Black,Standard,2024-08-02,2024,8,Friday,Drama,Crossroads,Yes,1,Yes,USA,33
SESS-08107,USER-0126,Jessica,Martin,Regular User,Blue,Queen,2024-09-20,2024,9,Friday,Sci-Fi,The Omega Protocol,No,1,No,USA,41
SESS-08108,USER-0087,Ashley,Thompson,New Subscriber,Red,Standard,2024-07-30,2024,7,Tuesday,Comedy,Weekend Getaway,No,1,No,USA,63
SESS-08109,USER-0201,Chris,Martin,Regular User,Blue,Queen,2024-04-13,2024,4,Saturday,Drama,The Inheritance,Yes,3,Yes,USA,36
SESS-08110,USER-0051,Jessica,Jackson,New Subscriber,Blue,Queen,2024-08-15,2024,8,Thursday,Drama,Last Hope,No,1,No,USA,36
SESS-08111,USER-0200,Matthew,Harris,Regular User,Black,Queen,2024-03-27,2024,3,Wednesday,Comedy,Just Kidding,No,1,No,USA,54
SESS-08112,USER-0195,Chris,Thompson,New Subscriber,Grey,King,2024-02-01,2024,2,Thursday,Comedy,The Misfit,No,1,No,USA,50
SESS-08113,USER-0252,Sarah,Thompson,Regular User,Blue,Queen,2024-10-05,2024,10,Saturday,Family,Holiday Heist,No,2,No,USA,22
SESS-08114,USER-0026,Jessica,Harris,Family Account,Red,Standard,2024-05-10,2024,5,Friday,Comedy,Weekend Getaway,No,1,No,USA,26
SESS-08115,USER-0210,Sarah,White,Regular User,Black,Standard,2024-03-09,2024,3,Saturday,Horror,Don't Look Back,No,2,No,USA,38
