OrderID,CustomerID,FirstName,LastName,CustomerSegment,PetAtHome,DreamDestination,SmartwatchBrand,OrderDate,Year,Month,DayOfWeek,Hour,RestaurantType,ItemsInOrder,OrderValue,DeliveryTimeMins,OnTimeDelivery,City
ORD-08163,CUST-0318,Matt,Thompson,Frequent Diner,Fish,Paris,Fitbit,2024-11-20,2024,11,Wednesday,19,Pizza,3,31.4,44.3,Yes,Lisboa
ORD-08164,CUST-0049,Ashley,Miller,Frequent Diner,Fish,Bali,Fitbit,2024-12-27,2024,12,Friday,14,Burger,3,30.7,31.0,Yes,Lisboa
ORD-08165,CUST-0202,Matt,Anderson,Frequent Diner,Bird,New York,Apple,2024-01-06,2024,1,Saturday,15,Healthy,3,29.29,39.5,Yes,Lisboa
ORD-08166,CUST-0089,Jessica,Brown,New User,Dog,Bali,None,2024-01-30,2024,1,Tuesday,17,Healthy,2,17.1,33.1,Yes,Lisboa
ORD-08167,CUST-0125,David,Martin,Frequent Diner,Fish,Paris,Garmin,2024-11-21,2024,11,Thursday,19,Italian,3,35.0,45.8,No,Lisboa
ORD-08168,CUST-0346,Amanda,Moore,Frequent Diner,Fish,Rome,Samsung,2024-06-01,2024,6,Saturday,19,Italian,3,30.07,61.1,No,Lisboa
ORD-08169,CUST-0011,Chris,Wilson,New User,Bird,New York,Apple,2024-02-22,2024,2,Thursday,19,Sushi,2,31.5,50.6,No,Lisboa
ORD-08170,CUST-0228,Matt,Moore,Weekend Special,Fish,Rome,Apple,2024-10-11,2024,10,Friday,19,Sushi,4,39.55,52.4,No,Lisboa
ORD-08171,CUST-0336,Michael,Miller,New User,Dog,Tokyo,Fitbit,2024-06-07,2024,6,Friday,12,Burger,2,20.42,30.0,Yes,Lisboa
ORD-08172,CUST-0173,Chris,Miller,Frequent Diner,Bird,Tokyo,Apple,2024-07-05,2024,7,Friday,12,Healthy,2,31.26,38.2,Yes,Lisboa
ORD-08173,CUST-0308,Chris,Miller,Frequent Diner,Cat,New York,None,2024-01-09,2024,1,Tuesday,22,Sushi,4,36.5,40.5,Yes,Lisboa
ORD-08174,CUST-0043,Michael,Anderson,Weekend Special,Fish,Bali,Apple,2024-03-22,2024,3,Friday,16,Pizza,3,26.61,32.3,Yes,Lisboa
ORD-08175,CUST-0218,Ashley,Wilson,New User,Cat,Paris,None,2024-08-07,2024,8,Wednesday,14,Burger,2,18.0,32.6,Yes,Lisboa
ORD-08176,CUST-0177,Jessica,Taylor,New User,Bird,Rome,None,2024-07-15,2024,7,Monday,20,Healthy,1,23.75,50.9,No,Lisboa
ORD-08177,CUST-0313,Matt,Anderson,New User,None,Tokyo,Apple,2024-09-13,2024,9,Friday,19,Burger,2,21.21,47.7,No,Lisboa
ORD-08178,CUST-0124,David,Brown,Frequent Diner,None,Bali,Samsung,2024-04-15,2024,4,Monday,12,Sushi,5,40.0,45.6,No,Lisboa
ORD-08179,CUST-0292,Jessica,Brown,Frequent Diner,None,New York,None,2024-05-24,2024,5,Friday,16,Burger,2,25.57,33.2,Yes,Lisboa
ORD-08180,CUST-0260,Michael,Miller,Frequent Diner,None,Paris,Apple,2024-06-30,2024,6,Sunday,16,Healthy,3,28.75,37.9,Yes,Lisboa
ORD-08181,CUST-0338,David,Wilson,Frequent Diner,Fish,Tokyo,Apple,2024-11-01,2024,11,Friday,16,Sushi,5,41.65,38.0,Yes,Lisboa
ORD-08182,CUST-0018,Matt,Anderson,New User,None,Paris,Apple,2024-02-04,2024,2,Sunday,20,Burger,1,18.0,56.6,No,Lisboa
ORD-08183,CUST-0195,Michael,Taylor,Frequent Diner,Fish,Tokyo,Samsung,2024-02-27,2024,2,Tuesday,13,Pizza,3,31.4,36.3,Yes,Lisboa
ORD-08184,CUST-0241,Michael,Thompson,New User,Bird,Tokyo,Samsung,2024-01-30,2024,1,Tuesday,20,Burger,1,18.0,45.8,No,Lisboa
ORD-08185,CUST-0084,Michael,Miller,Frequent Diner,Cat,Bali,Samsung,2024-08-31,2024,8,Saturday,22,Sushi,6,52.12,57.0,No,Lisboa
ORD-08186,CUST-0319,Michael,Martin,New User,Fish,Rome,Garmin,2024-03-07,2024,3,Thursday,21,Burger,2,18.0,47.7,No,Lisboa
ORD-08187,CUST-0200,Amanda,Wilson,Weekend Special,Bird,New York,Fitbit,2024-08-24,2024,8,Saturday,21,Sushi,4,47.14,66.4,No,Lisboa
ORD-08188,CUST-0199,David,Anderson,New User,Dog,Tokyo,Fitbit,2024-05-23,2024,5,Thursday,21,Burger,2,18.0,39.6,Yes,Lisboa
ORD-08189,CUST-0015,Amanda,Thompson,Frequent Diner,Bird,Paris,None,2024-09-17,2024,9,Tuesday,19,Healthy,2,24.0,54.1,No,Lisboa
ORD-08190,CUST-0090,Matt,Martin,Frequent Diner,Dog,Bali,Fitbit,2024-05-01,2024,5,Wednesday,20,Burger,1,23.0,39.4,Yes,Lisboa
ORD-08191,CUST-0136,Michael,Wilson,Frequent Diner,Cat,Bali,Apple,2024-11-19,2024,11,Tuesday,12,Healthy,2,22.1,32.0,Yes,Lisboa
ORD-08192,CUST-0211,Amanda,Martin,New User,Bird,Paris,Garmin,2024-10-19,2024,10,Saturday,15,Sushi,5,40.76,53.3,No,Lisboa
ORD-08193,CUST-0230,Matt,Martin,New User,Bird,Tokyo,Fitbit,2024-12-13,2024,12,Friday,13,Italian,3,33.28,40.2,Yes,Lisboa
ORD-08194,CUST-0252,David,Miller,Frequent Diner,Bird,Bali,Samsung,2024-03-21,2024,3,Thursday,21,Burger,1,23.0,48.6,No,Lisboa
ORD-08195,CUST-0303,Michael,Miller,Frequent Diner,Fish,Bali,Fitbit,2024-12-31,2024,12,Tuesday,18,Italian,4,35.0,39.2,Yes,Lisboa
ORD-08196,CUST-0310,Jessica,Martin,New User,Bird,Rome,Fitbit,2024-03-25,2024,3,Monday,12,Healthy,2,19.0,36.5,Yes,Lisboa
ORD-08197,CUST-0127,Chris,Thompson,Weekend Special,None,Tokyo,None,2024-04-28,2024,4,Sunday,18,Pizza,1,22.0,42.4,Yes,Lisboa
ORD-08198,CUST-0003,Michael,Anderson,Weekend Special,Cat,New York,Fitbit,2024-07-20,2024,7,Saturday,13,Sushi,6,48.17,50.7,No,Lisboa
ORD-08199,CUST-0315,Amanda,Thompson,New User,Bird,Bali,Samsung,2024-11-26,2024,11,Tuesday,14,Sushi,2,31.5,40.9,Yes,Lisboa
ORD-08200,CUST-0011,Chris,Wilson,New User,Bird,New York,Apple,2024-07-02,2024,7,Tuesday,15,Burger,2,18.0,32.0,Yes,Lisboa
ORD-08201,CUST-0077,David,Moore,Weekend Special,Fish,Tokyo,None,2024-08-17,2024,8,Saturday,14,Burger,2,22.23,44.5,Yes,Lisboa
ORD-08202,CUST-0188,David,Thompson,New User,Fish,New York,Garmin,2024-12-25,2024,12,Wednesday,21,Pizza,3,26.4,43.1,Yes,Lisboa
ORD-08203,CUST-0184,Jessica,Moore,Weekend Special,Bird,Paris,None,2024-12-07,2024,12,Saturday,12,Healthy,1,21.39,44.2,Yes,Lisboa
ORD-08204,CUST-0220,Amanda,Wilson,New User,Bird,Paris,Garmin,2024-10-25,2024,10,Friday,11,Italian,2,28.66,32.9,Yes,Lisboa
ORD-08205,CUST-0114,Ashley,Taylor,Frequent Diner,None,Rome,Fitbit,2024-11-17,2024,11,Sunday,17,Healthy,1,22.1,50.6,No,Lisboa
ORD-08206,CUST-0346,Amanda,Moore,Frequent Diner,Fish,Rome,Samsung,2024-02-06,2024,2,Tuesday,12,Burger,1,23.0,29.6,Yes,Lisboa
ORD-08207,CUST-0174,Michael,Moore,New User,None,New York,Samsung,2024-10-13,2024,10,Sunday,22,Burger,2,18.0,48.3,No,Lisboa
ORD-08208,CUST-0201,Jessica,Anderson,New User,Bird,New York,Samsung,2024-03-27,2024,3,Wednesday,12,Sushi,4,35.0,38.8,Yes,Lisboa
ORD-08209,CUST-0227,Matt,Thompson,Frequent Diner,Dog,New York,Fitbit,2024-05-18,2024,5,Saturday,20,Sushi,4,42.29,58.8,No,Lisboa
ORD-08210,CUST-0153,Chris,Miller,Frequent Diner,Cat,Tokyo,None,2024-01-30,2024,1,Tuesday,21,Sushi,4,36.5,59.0,No,Lisboa
ORD-08211,CUST-0137,Matt,Taylor,Weekend Special,Bird,Bali,Fitbit,2024-02-25,2024,2,Sunday,17,Burger,2,18.0,39.9,Yes,Lisboa
ORD-08212,CUST-0347,Ashley,Taylor,Frequent Diner,None,Paris,None,2024-08-01,2024,8,Thursday,21,Burger,2,23.0,47.2,No,Lisboa
ORD-08213,CUST-0080,David,Martin,Frequent Diner,None,Rome,Garmin,2024-08-04,2024,8,Sunday,17,Burger,2,23.0,42.7,Yes,Lisboa
ORD-08214,CUST-0203,Matt,Moore,Frequent Diner,,Rome,Garmin,2024-01-29,2024,1,Monday,22,Pizza,3,31.4,29.6,Yes,Lisboa
ORD-08215,CUST-0153,Chris,Miller,Frequent Diner,Cat,Tokyo,None,2024-05-06,2024,5,Monday,22,Italian,2,30.0,32.3,Yes,Lisboa
ORD-08216,CUST-0014,Michael,Anderson,Frequent Diner,Dog,Paris,Garmin,2024-08-12,2024,8,Monday,12,Burger,2,23.0,29.6,Yes,Lisboa
ORD-08217,CUST-0238,Sarah,Taylor,Frequent Diner,Cat,Paris,None,2024-07-20,2024,7,Saturday,20,Italian,4,34.08,56.9,No,Lisboa
ORD-08218,CUST-0006,Chris,Brown,New User,Fish,Bali,Fitbit,2024-07-01,2024,7,Monday,19,Burger,1,18.0,48.8,No,Lisboa
ORD-08219,CUST-0112,Jessica,Brown,Frequent Diner,Dog,Tokyo,Apple,2024-02-06,2024,2,Tuesday,19,Healthy,1,22.1,55.4,No,Lisboa
ORD-08220,CUST-0247,Ashley,Thompson,Weekend Special,None,Bali,Garmin,2024-09-27,2024,9,Friday,14,Italian,3,28.7,34.1,Yes,Lisboa
ORD-08221,CUST-0193,David,Wilson,Frequent Diner,Cat,Paris,Fitbit,2024-07-13,2024,7,Saturday,12,Healthy,3,34.37,43.9,Yes,Lisboa
ORD-08222,CUST-0115,Jessica,Wilson,New User,Dog,Paris,None,2024-09-09,2024,9,Monday,19,Burger,1,18.0,45.7,No,Lisboa
ORD-08223,CUST-0157,Jessica,Thompson,Weekend Special,Dog,Rome,Apple,2024-03-31,2024,3,Sunday,22,Pizza,2,22.0,43.9,Yes,Lisboa
ORD-08224,CUST-0087,Amanda,Taylor,New User,Dog,New York,Apple,2024-09-04,2024,9,Wednesday,11,Italian,2,25.0,37.1,Yes,Lisboa
ORD-08225,CUST-0037,Amanda,Miller,Weekend Special,Dog,New York,None,2024-03-31,2024,3,Sunday,13,Pizza,1,22.0,48.5,No,Lisboa
ORD-08226,CUST-0342,Ashley,Anderson,Weekend Special,None,Tokyo,Fitbit,2024-09-08,2024,9,Sunday,21,Burger,2,18.0,53.4,No,Lisboa
ORD-08227,CUST-0055,Amanda,Brown,Frequent Diner,Fish,Rome,Fitbit,2024-03-09,2024,3,Saturday,20,Burger,2,28.03,55.5,No,Lisboa
ORD-08228,CUST-0219,Chris,Thompson,Frequent Diner,Dog,Bali,None,2024-02-24,2024,2,Saturday,20,Sushi,5,43.51,63.6,No,Lisboa
ORD-08229,CUST-0299,Sarah,Wilson,Weekend Special,None,Bali,None,2024-11-09,2024,11,Saturday,21,Burger,2,23.32,60.7,No,Lisboa
ORD-08230,CUST-0230,Matt,Martin,New User,Bird,Tokyo,Fitbit,2024-11-07,2024,11,Thursday,12,Pizza,3,26.4,32.7,Yes,Lisboa
ORD-08231,CUST-0299,Sarah,Wilson,Weekend Special,None,Bali,None,2024-06-08,2024,6,Saturday,14,Sushi,4,45.97,53.9,No,Lisboa
ORD-08232,CUST-0283,David,Brown,Weekend Special,Fish,Paris,Samsung,2024-03-03,2024,3,Sunday,17,Pizza,2,22.0,42.8,Yes,Lisboa
ORD-08233,CUST-0235,Amanda,Miller,Frequent Diner,Fish,Paris,None,2024-06-26,2024,6,Wednesday,13,Burger,2,23.0,32.0,Yes,Lisboa
ORD-08234,CUST-0047,Michael,Moore,Weekend Special,Bird,Paris,Samsung,2024-01-06,2024,1,Saturday,22,Sushi,3,33.72,50.9,No,Lisboa
ORD-08235,CUST-0218,Ashley,Wilson,New User,Cat,Paris,None,2024-08-29,2024,8,Thursday,22,Burger,2,18.0,36.3,Yes,Lisboa
ORD-08236,CUST-0097,Matt,Martin,New User,Bird,Paris,Apple,2024-03-14,2024,3,Thursday,12,Italian,2,25.0,35.2,Yes,Lisboa
ORD-08237,CUST-0267,Sarah,Martin,Frequent Diner,Fish,Tokyo,Garmin,2024-07-20,2024,7,Saturday,18,Sushi,6,52.35,57.0,No,Lisboa
ORD-08238,CUST-0194,Jessica,Miller,Frequent Diner,None,New York,Garmin,2024-03-22,2024,3,Friday,17,Italian,4,32.45,34.8,Yes,Lisboa
ORD-08239,CUST-0199,David,Anderson,New User,Dog,Tokyo,Fitbit,2024-06-26,2024,6,Wednesday,20,Burger,2,18.0,53.2,No,Lisboa
ORD-08240,CUST-0323,Chris,Thompson,Frequent Diner,Bird,Paris,Samsung,2024-12-23,2024,12,Monday,12,Sushi,4,36.5,45.8,No,Lisboa
ORD-08241,CUST-0275,Amanda,Miller,Weekend Special,Bird,Tokyo,Fitbit,2024-08-02,2024,8,Friday,12,Sushi,5,46.17,46.9,No,Lisboa
ORD-08242,CUST-0094,Jessica,Wilson,Weekend Special,None,New York,Samsung,2024-01-14,2024,1,Sunday,19,Burger,2,18.0,50.4,No,Lisboa
ORD-08243,CUST-0057,Matt,Taylor,Frequent Diner,Dog,Bali,None,2024-06-30,2024,6,Sunday,17,Burger,1,23.0,44.9,Yes,Lisboa
ORD-08244,CUST-0258,Chris,Wilson,Weekend Special,None,New York,Garmin,2024-01-14,2024,1,Sunday,21,Pizza,2,26.4,62.3,No,Lisboa
ORD-08245,CUST-0257,Ashley,Anderson,Weekend Special,Dog,New York,Apple,2024-08-03,2024,8,Saturday,21,Sushi,5,47.55,76.8,No,Lisboa
ORD-08246,CUST-0248,Jessica,Thompson,Frequent Diner,None,Bali,Fitbit,2024-01-04,2024,1,Thursday,14,Healthy,2,22.1,31.1,Yes,Lisboa
ORD-08247,CUST-0071,Sarah,Wilson,Frequent Diner,Dog,Rome,Samsung,2024-01-09,2024,1,Tuesday,15,Sushi,4,36.5,46.8,No,Lisboa
ORD-08248,CUST-0123,Ashley,Moore,New User,Dog,Bali,Fitbit,2024-04-08,2024,4,Monday,21,Sushi,3,35.0,60.8,No,Lisboa
ORD-08249,CUST-0252,David,Miller,Frequent Diner,Bird,Bali,Samsung,2024-01-16,2024,1,Tuesday,19,pizza,2,31.4,48.0,No,Lisbon
ORD-08250,CUST-0125,David,Martin,Frequent Diner,Fish,Paris,Garmin,2024-12-10,2024,12,Tuesday,13,Burger,1,23.0,33.6,Yes,Lisboa
ORD-08251,CUST-0170,Ashley,Taylor,Frequent Diner,Bird,Rome,None,2024-07-17,2024,7,Wednesday,21,Sushi,5,48.75,62.9,No,Lisboa
ORD-08252,CUST-0104,David,Wilson,New User,Dog,Tokyo,Apple,2024-06-16,2024,6,Sunday,17,Burger,2,18.0,43.9,Yes,Lisboa
ORD-08253,CUST-0116,Michael,Moore,Frequent Diner,Fish,Tokyo,Samsung,2024-07-06,2024,7,Saturday,21,Pizza,2,26.11,58.5,No,Lisboa
ORD-08254,CUST-0302,Chris,Brown,New User,,Paris,Samsung,2024-01-10,2024,1,Wednesday,22,Italian,3,30.0,35.1,Yes,Lisboa
ORD-08255,CUST-0213,Sarah,Anderson,New User,Fish,Bali,Garmin,2024-04-22,2024,4,Monday,20,Burger,1,18.0,48.1,No,Lisboa
ORD-08256,CUST-0182,Amanda,Moore,Frequent Diner,,Bali,None,2024-11-04,2024,11,Monday,12,Sushi,4,36.5,47.3,No,Lisboa
ORD-08257,CUST-0071,Sarah,Wilson,Frequent Diner,Dog,Rome,Samsung,2024-05-28,2024,5,Tuesday,19,Burger,2,23.0,50.2,No,Lisboa
ORD-08258,CUST-0025,Sarah,Moore,Weekend Special,Bird,Rome,Garmin,2024-06-22,2024,6,Saturday,13,Pizza,1,21.04,49.5,No,Lisboa
ORD-08259,CUST-0012,Michael,Miller,New User,Bird,Rome,Garmin,2024-07-23,2024,7,Tuesday,21,Healthy,2,23.75,51.4,No,Lisboa
ORD-08260,CUST-0209,Amanda,Moore,Frequent Diner,None,Tokyo,Fitbit,2024-01-07,2024,1,Sunday,19,Pizza,3,31.4,48.7,No,Lisboa
ORD-08261,CUST-0263,Ashley,Miller,New User,Cat,Rome,Garmin,2024-01-23,2024,1,Tuesday,12,Sushi,2,31.5,43.8,Yes,Lisboa
ORD-08262,CUST-0292,Jessica,Brown,Frequent Diner,None,New York,None,2024-03-21,2024,3,Thursday,19,Healthy,2,24.0,52.4,No,Lisboa
ORD-08263,CUST-0109,Jessica,Thompson,Frequent Diner,Fish,New York,None,2024-10-23,2024,10,Wednesday,20,Healthy,3,24.0,46.4,No,Lisboa
ORD-08264,CUST-0335,Michael,Anderson,Weekend Special,None,Bali,None,2024-09-14,2024,9,Saturday,20,Pizza,2,29.97,50.9,No,Lisboa
ORD-08265,CUST-0127,Chris,Thompson,Weekend Special,None,Tokyo,None,2024-03-24,2024,3,Sunday,11,Burger,2,18.0,38.6,Yes,Lisboa
ORD-08266,CUST-0192,Matt,Miller,Frequent Diner,Dog,Bali,Apple,2024-09-07,2024,9,Saturday,20,Burger,3,25.66,51.6,No,Lisboa
ORD-08267,CUST-0211,Amanda,Martin,New User,Bird,Paris,Garmin,2024-10-04,2024,10,Friday,18,Sushi,3,39.41,45.5,No,Lisboa
ORD-08268,CUST-0341,Jessica,Miller,Frequent Diner,Bird,Tokyo,Samsung,2024-01-23,2024,1,Tuesday,12,Burger,2,23.0,29.6,Yes,Lisboa
ORD-08269,CUST-0048,Sarah,Anderson,Frequent Diner,None,Bali,Samsung,2024-05-11,2024,5,Saturday,14,Healthy,3,29.64,43.1,Yes,Lisboa
ORD-08270,CUST-0180,Amanda,Brown,New User,Dog,New York,Apple,2024-08-10,2024,8,Saturday,21,Pizza,2,24.24,58.6,No,Lisboa
ORD-08271,CUST-0049,Ashley,Miller,Frequent Diner,Fish,Bali,Fitbit,2024-12-31,2024,12,Tuesday,13,Sushi,3,36.5,42.8,Yes,Lisboa
ORD-08272,CUST-0057,Matt,Taylor,Frequent Diner,Dog,Bali,None,2024-07-06,2024,7,Saturday,16,Pizza,2,29.75,42.9,Yes,Lisbon
ORD-08273,CUST-0097,Matt,Martin,New User,Bird,Paris,Apple,2024-07-15,2024,7,Monday,17,Sushi,4,43.75,46.0,No,Lisboa
ORD-08274,CUST-0036,Sarah,Brown,New User,Fish,Paris,Apple,2024-06-10,2024,6,Monday,12,Sushi,5,43.75,40.4,Yes,Lisboa
ORD-08275,CUST-0113,Matt,Miller,Frequent Diner,Fish,Bali,None,2024-04-23,2024,4,Tuesday,20,Sushi,5,40.0,57.5,No,Lisbon
ORD-08276,CUST-0199,David,Anderson,New User,Dog,Tokyo,Fitbit,2024-11-23,2024,11,Saturday,12,Burger,2,21.83,41.5,Yes,Lisboa
ORD-08277,CUST-0303,Michael,Miller,Frequent Diner,Fish,Bali,Fitbit,2024-04-10,2024,4,Wednesday,20,Healthy,2,24.0,46.8,No,Lisboa
ORD-08278,CUST-0145,Matt,Taylor,Weekend Special,Cat,Tokyo,None,2024-04-27,2024,4,Saturday,12,Burger,1,21.77,40.5,Yes,Lisboa
ORD-08279,CUST-0073,David,Taylor,Frequent Diner,Cat,New York,Garmin,2024-08-08,2024,8,Thursday,19,Healthy,3,28.75,56.4,No,Lisboa
ORD-08280,CUST-0138,Michael,Martin,Frequent Diner,Bird,New York,Fitbit,2024-06-23,2024,6,Sunday,20,Pizza,2,23.7,54.0,No,Lisboa
ORD-08281,CUST-0223,Matt,Thompson,Frequent Diner,None,Tokyo,None,2024-02-03,2024,2,Saturday,21,Sushi,5,40.47,59.1,No,Lisboa
ORD-08282,CUST-0180,Amanda,Brown,New User,Dog,New York,Apple,2024-07-23,2024,7,Tuesday,14,Healthy,2,23.75,35.6,Yes,Lisboa
ORD-08283,CUST-0040,Matt,Taylor,Frequent Diner,,Rome,None,2024-07-28,2024,7,Sunday,20,Pizza,2,23.7,61.2,No,Lisboa
ORD-08284,CUST-0306,Amanda,Moore,Frequent Diner,Fish,New York,Samsung,2024-07-15,2024,7,Monday,18,Healthy,2,28.75,33.1,Yes,Lisboa
ORD-08285,CUST-0225,Jessica,Miller,Frequent Diner,Dog,Bali,Fitbit,2024-09-18,2024,9,Wednesday,13,Burger,2,23.0,-45.0,Yes,Lisboa
ORD-08286,CUST-0220,Amanda,Wilson,New User,Bird,Paris,Garmin,2024-08-01,2024,8,Thursday,15,Healthy,2,23.75,30.3,Yes,Lisboa
ORD-08287,CUST-0039,Sarah,Anderson,Frequent Diner,Cat,Tokyo,Garmin,2024-08-29,2024,8,Thursday,18,Healthy,3,28.75,39.3,Yes,Lisboa
ORD-08288,CUST-0081,Amanda,Martin,New User,Fish,Tokyo,Garmin,2024-12-12,2024,12,Thursday,13,Sushi,2,31.5,47.5,No,Lisboa
ORD-08289,CUST-0196,Jessica,Taylor,Frequent Diner,Dog,Paris,Samsung,2024-02-19,2024,2,Monday,20,Sushi,4,36.5,57.7,No,Lisboa
ORD-08290,CUST-0146,Sarah,Anderson,Weekend Special,Fish,Paris,None,2024-11-17,2024,11,Sunday,14,Pizza,2,26.4,40.7,Yes,Lisboa
ORD-08291,CUST-0009,Chris,Anderson,Frequent Diner,,Rome,Garmin,2024-08-19,2024,8,Monday,21,Pizza,2,23.7,39.9,Yes,Lisboa
ORD-08292,CUST-0307,Michael,Thompson,New User,Fish,New York,Samsung,2024-09-11,2024,9,Wednesday,19,Healthy,2,19.0,54.3,No,Lisboa
ORD-08293,CUST-0069,Jessica,Wilson,New User,None,Tokyo,Samsung,2024-09-11,2024,9,Wednesday,12,Healthy,2,19.0,32.0,Yes,Lisboa
ORD-08294,CUST-0058,Sarah,Anderson,Weekend Special,Cat,New York,Apple,2024-10-27,2024,10,Sunday,22,Sushi,3,35.0,52.0,No,Lisboa
ORD-08295,CUST-0219,Chris,Thompson,Frequent Diner,Dog,Bali,None,2024-11-15,2024,11,Friday,11,Italian,4,40.51,39.9,Yes,Lisboa
ORD-08296,CUST-0203,Matt,Moore,Frequent Diner,Bird,Rome,Garmin,2024-07-09,2024,7,Tuesday,12,Pizza,1,23.7,35.0,Yes,Lisboa
ORD-08297,CUST-0079,David,Martin,Weekend Special,Fish,Tokyo,Fitbit,2024-02-24,2024,2,Saturday,11,Burger,2,25.25,44.8,Yes,Lisboa
ORD-08298,CUST-0335,Michael,Anderson,Weekend Special,None,Bali,None,2024-07-19,2024,7,Friday,12,Pizza,3,24.19,30.1,Yes,Lisboa
ORD-08299,CUST-0284,Chris,Wilson,Weekend Special,Cat,New York,Fitbit,2024-08-04,2024,8,Sunday,18,Pizza,2,18.7,41.6,Yes,Lisboa
ORD-08300,CUST-0156,Chris,Wilson,Frequent Diner,Cat,Rome,Samsung,2024-04-25,2024,4,Thursday,17,Burger,2,23.0,34.9,Yes,Lisboa
ORD-08301,CUST-0012,Michael,Miller,New User,Bird,Rome,Garmin,2024-12-07,2024,12,Saturday,18,Sushi,4,36.64,55.9,No,Lisboa
ORD-08302,CUST-0055,Amanda,Brown,Frequent Diner,Fish,Rome,Fitbit,2024-06-04,2024,6,Tuesday,20,Sushi,6,48.75,55.7,No,Lisboa
ORD-08303,CUST-0295,Matt,Martin,Weekend Special,Bird,Paris,None,2024-06-30,2024,6,Sunday,12,Healthy,1,23.75,45.0,Yes,Lisboa
ORD-08304,CUST-0233,Ashley,Taylor,Frequent Diner,Fish,Tokyo,None,2024-04-10,2024,4,Wednesday,20,Pizza,3,27.0,43.5,Yes,Lisboa
ORD-08305,CUST-0034,Ashley,Taylor,New User,Bird,Bali,Garmin,2024-06-24,2024,6,Monday,22,Italian,2,21.25,38.3,Yes,Lisboa
ORD-08306,CUST-0232,Matt,Thompson,New User,None,New York,Samsung,2024-10-22,2024,10,Tuesday,14,Italian,2,25.0,41.4,Yes,Lisboa
ORD-08307,CUST-0241,Michael,Thompson,New User,Bird,Tokyo,Samsung,2024-11-25,2024,11,Monday,13,Sushi,3,31.5,39.3,Yes,Lisboa
ORD-08308,CUST-0042,Jessica,Anderson,New User,Fish,New York,Samsung,2024-06-25,2024,6,Tuesday,18,Italian,1,21.25,41.3,Yes,Lisboa
ORD-08309,CUST-0043,Michael,Anderson,Weekend Special,Fish,Bali,Apple,2024-04-06,2024,4,Saturday,22,Sushi,4,37.75,54.5,No,Lisboa
ORD-08310,CUST-0322,David,Thompson,Frequent Diner,Cat,Rome,Apple,2024-04-26,2024,4,Friday,21,Sushi,5,46.7,56.6,No,Lisboa
ORD-08311,CUST-0207,Sarah,Brown,Frequent Diner,Cat,Rome,Apple,2024-04-20,2024,4,Saturday,19,Sushi,5,42.54,62.9,No,Lisboa
ORD-08312,CUST-0256,Michael,Miller,Frequent Diner,Cat,Bali,Samsung,2024-04-15,2024,4,Monday,14,Sushi,5,40.0,47.7,No,Lisboa
ORD-08313,CUST-0296,Amanda,Martin,Frequent Diner,Fish,New York,Samsung,2024-08-18,2024,8,Sunday,20,Sushi,6,48.75,68.9,No,Lisboa
ORD-08314,CUST-0238,Sarah,Taylor,Frequent Diner,Cat,Paris,None,2024-12-14,2024,12,Saturday,17,Burger,3,27.2,41.9,Yes,Lisboa
ORD-08315,CUST-0210,Jessica,Thompson,Frequent Diner,Dog,Rome,Apple,2024-05-31,2024,5,Friday,20,Pizza,3,32.0,46.9,No,Lisboa
ORD-08316,CUST-0274,Ashley,Moore,Frequent Diner,None,Bali,Samsung,2024-02-11,2024,2,Sunday,21,Burger,1,23.0,56.7,No,Lisboa
ORD-08317,CUST-0117,Ashley,Miller,New User,Fish,Tokyo,Apple,2024-05-16,2024,5,Thursday,20,Burger,2,18.0,40.4,Yes,Lisboa
ORD-08318,CUST-0222,Chris,Thompson,Frequent Diner,Bird,Tokyo,Fitbit,2024-02-25,2024,2,Sunday,21,Burger,1,23.0,59.9,No,Lisboa
ORD-08319,CUST-0295,Matt,Martin,Weekend Special,Bird,Paris,None,2024-11-23,2024,11,Saturday,15,Italian,3,36.63,49.2,No,Lisboa
ORD-08320,CUST-0177,Jessica,Taylor,New User,Bird,Rome,None,2024-02-28,2024,2,Wednesday,14,Italian,3,30.0,32.9,Yes,Lisboa
ORD-08321,CUST-0249,Chris,Miller,New User,None,Paris,None,2024-06-10,2024,6,Monday,12,Pizza,2,18.7,31.2,Yes,Lisboa
ORD-08322,CUST-0112,Jessica,Brown,Frequent Diner,Dog,Tokyo,Apple,2024-05-24,2024,5,Friday,20,Pizza,2,29.35,54.2,No,Lisboa
ORD-08323,CUST-0026,Ashley,Martin,Frequent Diner,None,Tokyo,Fitbit,2024-03-19,2024,3,Tuesday,14,Healthy,2,24.0,31.2,Yes,Lisboa
ORD-08324,CUST-0302,Chris,Brown,New User,Bird,Paris,Samsung,2024-02-21,2024,2,Wednesday,21,Italian,3,30.0,53.9,No,Lisboa
ORD-08325,CUST-0094,Jessica,Wilson,Weekend Special,None,New York,Samsung,2024-08-09,2024,8,Friday,12,Burger,1,23.72,34.1,Yes,Lisboa
ORD-08326,CUST-0215,Chris,Taylor,Frequent Diner,Fish,New York,Garmin,2024-09-02,2024,9,Monday,18,Healthy,3,24.0,31.6,Yes,Lisboa
ORD-08327,CUST-0233,Ashley,Taylor,Frequent Diner,Fish,Tokyo,None,2024-09-15,2024,9,Sunday,18,Pizza,2,27.0,41.0,Yes,Lisboa
